person_a,person_b,date,time
214,56,25/04/2004,01:01:22
63,127,25/04/2004,01:03:54
51,215,25/04/2004,01:06:45
19,175,25/04/2004,01:11:22
19,109,25/04/2004,01:11:50
44,214,25/04/2004,01:12:29
215,51,25/04/2004,01:13:47
44,214,25/04/2004,01:16:51
19,215,25/04/2004,01:19:00
19,215,25/04/2004,01:19:42
103,175,25/04/2004,01:26:40
44,214,25/04/2004,01:27:00
19,215,25/04/2004,01:33:00
103,175,25/04/2004,01:33:36
214,175,25/04/2004,01:33:49
51,215,25/04/2004,01:35:28
19,215,25/04/2004,01:35:52
214,215,25/04/2004,01:36:47
215,51,25/04/2004,01:37:35
19,215,25/04/2004,01:39:20
96,95,25/04/2004,01:42:36
96,32,25/04/2004,01:44:03
19,215,25/04/2004,01:44:04
96,164,25/04/2004,01:44:30
103,215,25/04/2004,01:44:57
103,215,25/04/2004,01:47:44
19,215,25/04/2004,01:49:10
144,185,25/04/2004,01:51:59
103,168,25/04/2004,01:53:45
220,214,25/04/2004,01:53:46
220,32,25/04/2004,01:55:27
19,215,25/04/2004,01:55:39
144,32,25/04/2004,01:57:17
103,175,25/04/2004,02:00:53
103,175,25/04/2004,02:02:24
175,214,25/04/2004,02:02:41
103,175,25/04/2004,02:03:47
103,175,25/04/2004,02:05:42
103,175,25/04/2004,02:08:56
176,221,25/04/2004,02:15:02
103,98,25/04/2004,02:23:37
3,32,25/04/2004,02:33:28
222,120,25/04/2004,02:34:26
41,222,25/04/2004,02:34:52
41,222,25/04/2004,02:43:36
41,223,25/04/2004,02:51:49
214,175,25/04/2004,02:54:45
41,97,25/04/2004,02:57:29
41,134,25/04/2004,02:59:56
51,215,25/04/2004,03:01:05
36,222,25/04/2004,03:02:07
36,221,25/04/2004,03:03:09
212,66,25/04/2004,03:06:19
96,224,25/04/2004,03:10:59
175,214,25/04/2004,03:17:51
214,175,25/04/2004,03:18:41
225,223,25/04/2004,03:24:12
36,221,25/04/2004,03:24:45
36,214,25/04/2004,03:25:25
176,223,25/04/2004,03:25:48
176,226,25/04/2004,03:26:01
221,161,25/04/2004,03:26:19
36,221,25/04/2004,03:26:34
44,226,25/04/2004,03:30:39
221,161,25/04/2004,03:32:59
36,221,25/04/2004,03:35:00
221,161,25/04/2004,03:39:14
56,214,25/04/2004,03:42:14
221,161,25/04/2004,03:42:20
221,161,25/04/2004,03:45:21
221,161,25/04/2004,03:50:21
161,221,25/04/2004,03:55:39
36,221,25/04/2004,03:58:00
36,214,25/04/2004,03:59:08
221,161,25/04/2004,04:04:18
204,221,25/04/2004,04:10:50
227,26,25/04/2004,04:13:01
211,228,25/04/2004,04:24:54
214,101,25/04/2004,04:36:07
229,230,25/04/2004,04:49:36
220,214,25/04/2004,04:51:51
96,231,25/04/2004,04:56:00
96,232,25/04/2004,04:57:01
103,221,25/04/2004,04:58:15
103,20,25/04/2004,05:03:36
103,86,25/04/2004,05:04:38
220,214,25/04/2004,05:06:40
220,214,25/04/2004,05:10:48
103,66,25/04/2004,05:13:21
212,66,25/04/2004,05:20:18
124,109,25/04/2004,05:23:11
103,185,25/04/2004,05:28:27
212,6,25/04/2004,05:32:12
103,185,25/04/2004,05:34:22
103,8,25/04/2004,05:37:54
63,202,25/04/2004,05:39:08
63,185,25/04/2004,05:39:46
103,93,25/04/2004,05:45:21
63,185,25/04/2004,05:45:33
9,233,25/04/2004,06:18:32
103,233,25/04/2004,06:19:41
9,97,25/04/2004,06:23:47
9,190,25/04/2004,06:25:36
166,234,25/04/2004,06:50:16
69,34,25/04/2004,06:52:04
69,34,25/04/2004,06:52:38
235,191,25/04/2004,06:53:12
69,185,25/04/2004,06:57:03
41,166,25/04/2004,07:17:41
41,32,25/04/2004,07:18:44
3,32,25/04/2004,07:31:23
3,132,25/04/2004,07:33:23
1,30,25/04/2004,07:39:25
41,32,25/04/2004,07:47:34
41,173,25/04/2004,07:47:46
103,166,25/04/2004,08:00:39
63,127,25/04/2004,08:11:57
63,199,25/04/2004,08:17:16
103,166,25/04/2004,08:22:24
63,92,25/04/2004,08:27:53
97,228,25/04/2004,08:36:45
97,228,25/04/2004,08:36:45
103,58,25/04/2004,09:08:55
191,136,25/04/2004,09:20:08
32,58,25/04/2004,09:27:40
131,30,25/04/2004,09:41:43
191,236,25/04/2004,09:42:08
32,237,25/04/2004,09:45:09
9,235,25/04/2004,09:46:51
101,34,25/04/2004,09:47:36
237,32,25/04/2004,09:47:57
97,191,25/04/2004,09:48:13
48,81,25/04/2004,09:49:22
48,81,25/04/2004,09:49:27
175,214,25/04/2004,09:54:30
176,233,25/04/2004,09:58:26
9,101,25/04/2004,09:58:40
48,52,25/04/2004,10:03:29
48,52,25/04/2004,10:03:33
48,175,25/04/2004,10:03:55
52,48,25/04/2004,10:04:44
48,52,25/04/2004,10:06:11
9,177,25/04/2004,10:09:50
97,191,25/04/2004,10:10:32
9,175,25/04/2004,10:10:44
52,48,25/04/2004,10:10:44
175,48,25/04/2004,10:12:13
96,48,25/04/2004,10:14:39
41,32,25/04/2004,10:15:11
9,175,25/04/2004,10:16:10
41,174,25/04/2004,10:17:30
9,175,25/04/2004,10:22:27
48,175,25/04/2004,10:31:27
12,175,25/04/2004,10:31:39
48,52,25/04/2004,10:32:59
175,48,25/04/2004,10:33:57
48,175,25/04/2004,10:34:21
12,175,25/04/2004,10:34:25
12,168,25/04/2004,10:35:02
12,175,25/04/2004,10:35:27
52,48,25/04/2004,10:36:00
175,48,25/04/2004,10:36:04
48,52,25/04/2004,10:36:53
12,81,25/04/2004,10:37:04
12,175,25/04/2004,10:37:31
48,175,25/04/2004,10:37:52
175,48,25/04/2004,10:39:55
12,175,25/04/2004,10:40:30
48,175,25/04/2004,10:40:52
12,175,25/04/2004,10:40:54
52,48,25/04/2004,10:41:23
48,52,25/04/2004,10:42:37
12,175,25/04/2004,10:42:52
175,48,25/04/2004,10:43:56
52,48,25/04/2004,10:44:13
12,175,25/04/2004,10:45:16
48,52,25/04/2004,10:45:36
12,175,25/04/2004,10:45:51
48,175,25/04/2004,10:46:08
12,175,25/04/2004,10:47:01
175,48,25/04/2004,10:47:30
52,48,25/04/2004,10:47:49
12,175,25/04/2004,10:49:04
12,175,25/04/2004,10:49:47
12,175,25/04/2004,10:50:10
220,214,25/04/2004,10:50:43
12,175,25/04/2004,10:51:15
88,220,25/04/2004,10:51:28
48,175,25/04/2004,10:52:20
48,52,25/04/2004,10:52:38
12,175,25/04/2004,10:53:55
175,48,25/04/2004,10:54:17
52,48,25/04/2004,10:54:18
9,175,25/04/2004,10:55:07
48,175,25/04/2004,10:55:52
12,175,25/04/2004,10:56:11
12,175,25/04/2004,10:57:29
175,48,25/04/2004,10:57:36
12,175,25/04/2004,10:58:47
9,175,25/04/2004,10:58:57
48,175,25/04/2004,11:00:11
12,175,25/04/2004,11:00:12
48,52,25/04/2004,11:00:32
9,175,25/04/2004,11:01:09
175,48,25/04/2004,11:01:47
9,209,25/04/2004,11:01:47
12,175,25/04/2004,11:01:59
48,175,25/04/2004,11:03:38
103,66,25/04/2004,11:04:03
103,52,25/04/2004,11:05:32
12,175,25/04/2004,11:05:49
103,66,25/04/2004,11:06:07
175,48,25/04/2004,11:06:19
52,48,25/04/2004,11:06:43
103,66,25/04/2004,11:07:51
12,175,25/04/2004,11:07:58
12,175,25/04/2004,11:08:19
48,52,25/04/2004,11:10:27
48,175,25/04/2004,11:11:13
175,48,25/04/2004,11:12:38
48,175,25/04/2004,11:13:35
48,175,25/04/2004,11:14:01
9,175,25/04/2004,11:14:03
9,209,25/04/2004,11:14:12
175,48,25/04/2004,11:15:40
175,48,25/04/2004,11:17:00
220,48,25/04/2004,11:18:59
9,175,25/04/2004,11:18:59
48,175,25/04/2004,11:19:52
144,185,25/04/2004,11:20:13
175,48,25/04/2004,11:22:04
220,48,25/04/2004,11:22:16
48,175,25/04/2004,11:24:05
144,222,25/04/2004,11:25:25
220,48,25/04/2004,11:25:35
175,48,25/04/2004,11:25:40
220,48,25/04/2004,11:25:51
220,48,25/04/2004,11:28:37
48,175,25/04/2004,11:28:40
220,48,25/04/2004,11:29:13
175,48,25/04/2004,11:30:54
48,175,25/04/2004,11:31:15
220,48,25/04/2004,11:31:53
175,48,25/04/2004,11:32:20
144,195,25/04/2004,11:32:29
48,175,25/04/2004,11:33:00
191,237,25/04/2004,11:33:22
220,48,25/04/2004,11:33:55
175,48,25/04/2004,11:35:59
220,48,25/04/2004,11:36:56
48,175,25/04/2004,11:37:54
220,95,25/04/2004,11:39:02
95,168,25/04/2004,11:39:21
220,48,25/04/2004,11:40:10
176,198,25/04/2004,11:40:21
220,95,25/04/2004,11:40:43
191,175,25/04/2004,11:40:44
220,95,25/04/2004,11:41:17
176,201,25/04/2004,11:42:24
175,48,25/04/2004,11:42:26
175,191,25/04/2004,11:43:04
191,175,25/04/2004,11:43:20
48,175,25/04/2004,11:43:42
175,191,25/04/2004,11:44:16
175,48,25/04/2004,11:44:24
191,175,25/04/2004,11:44:53
144,88,25/04/2004,11:45:10
175,191,25/04/2004,11:45:11
220,48,25/04/2004,11:45:12
191,175,25/04/2004,11:45:44
175,191,25/04/2004,11:46:40
144,238,25/04/2004,11:47:16
191,175,25/04/2004,11:47:22
175,191,25/04/2004,11:48:18
220,95,25/04/2004,11:48:25
239,175,25/04/2004,11:48:39
144,240,25/04/2004,11:49:29
239,175,25/04/2004,11:50:29
239,236,25/04/2004,11:51:12
220,95,25/04/2004,11:52:24
220,48,25/04/2004,11:54:13
220,95,25/04/2004,11:54:54
12,90,25/04/2004,11:56:34
220,95,25/04/2004,11:58:25
144,23,25/04/2004,11:58:42
220,95,25/04/2004,11:59:39
3,132,25/04/2004,11:59:51
220,95,25/04/2004,12:09:13
220,95,25/04/2004,12:10:27
220,95,25/04/2004,12:14:47
103,52,25/04/2004,12:15:32
144,32,25/04/2004,12:16:47
220,48,25/04/2004,12:17:12
144,48,25/04/2004,12:19:34
36,222,25/04/2004,12:20:15
220,95,25/04/2004,12:20:45
88,144,25/04/2004,12:20:59
220,95,25/04/2004,12:22:06
220,95,25/04/2004,12:25:18
220,95,25/04/2004,12:28:38
144,48,25/04/2004,12:35:09
220,48,25/04/2004,12:39:50
144,48,25/04/2004,12:39:57
220,95,25/04/2004,12:40:04
220,95,25/04/2004,12:40:21
220,48,25/04/2004,12:40:46
9,144,25/04/2004,12:43:36
144,241,25/04/2004,12:59:41
103,144,25/04/2004,13:07:02
9,216,25/04/2004,13:34:26
194,242,25/04/2004,14:03:31
194,199,25/04/2004,14:04:43
194,209,25/04/2004,14:05:59
194,182,25/04/2004,14:07:02
32,144,25/04/2004,19:11:51
32,243,25/04/2004,19:17:07
204,241,25/04/2004,20:21:49
63,127,25/04/2004,20:31:04
227,144,25/04/2004,20:40:14
194,209,25/04/2004,21:22:07
168,95,25/04/2004,21:35:14
63,127,25/04/2004,21:45:27
44,214,25/04/2004,21:52:21
41,32,25/04/2004,22:27:21
9,244,25/04/2004,22:47:28
245,191,25/04/2004,22:50:48
228,97,25/04/2004,22:55:35
211,228,25/04/2004,23:34:18
211,246,25/04/2004,23:37:53
19,52,25/04/2004,23:41:24
233,88,25/04/2004,23:54:53
34,242,25/04/2004,23:59:49
19,233,26/04/2004,00:03:43
127,63,26/04/2004,00:24:27
143,32,26/04/2004,00:29:25
143,95,26/04/2004,00:30:14
9,235,26/04/2004,00:35:01
9,177,26/04/2004,00:35:28
63,127,26/04/2004,00:46:45
32,88,26/04/2004,00:47:23
211,233,26/04/2004,00:51:00
88,32,26/04/2004,00:59:40
32,88,26/04/2004,01:03:23
247,248,26/04/2004,01:04:45
248,247,26/04/2004,01:06:34
176,248,26/04/2004,01:09:35
176,248,26/04/2004,01:13:16
211,232,26/04/2004,01:27:15
88,32,26/04/2004,01:31:13
176,248,26/04/2004,01:38:33
176,63,26/04/2004,01:39:24
32,88,26/04/2004,01:40:04
249,63,26/04/2004,01:40:59
41,250,26/04/2004,01:54:26
41,248,26/04/2004,01:54:29
95,168,26/04/2004,01:54:38
41,251,26/04/2004,01:54:43
34,242,26/04/2004,01:59:40
176,72,26/04/2004,02:07:04
44,88,26/04/2004,02:27:05
103,177,26/04/2004,02:38:47
103,86,26/04/2004,02:40:50
12,168,26/04/2004,02:53:31
51,86,26/04/2004,02:56:07
212,252,26/04/2004,03:01:31
176,63,26/04/2004,03:03:03
41,97,26/04/2004,03:05:03
168,95,26/04/2004,03:07:08
249,63,26/04/2004,03:07:37
212,34,26/04/2004,03:08:07
212,252,26/04/2004,03:08:26
176,63,26/04/2004,03:08:32
212,252,26/04/2004,03:11:35
176,63,26/04/2004,03:13:16
212,34,26/04/2004,03:14:08
249,63,26/04/2004,03:16:38
212,34,26/04/2004,03:20:58
103,63,26/04/2004,03:22:44
144,247,26/04/2004,03:23:25
204,51,26/04/2004,03:23:46
103,63,26/04/2004,03:24:27
101,208,26/04/2004,03:25:01
212,34,26/04/2004,03:29:00
212,252,26/04/2004,03:30:33
53,253,26/04/2004,04:05:35
9,251,26/04/2004,04:06:18
164,8,26/04/2004,04:33:50
8,164,26/04/2004,04:35:22
212,34,26/04/2004,04:41:50
44,88,26/04/2004,04:45:04
44,48,26/04/2004,04:47:47
44,88,26/04/2004,04:48:20
44,48,26/04/2004,04:50:38
254,8,26/04/2004,04:51:20
8,254,26/04/2004,04:52:31
44,88,26/04/2004,04:55:04
254,8,26/04/2004,04:55:55
95,168,26/04/2004,04:58:13
254,8,26/04/2004,05:01:18
8,254,26/04/2004,05:03:45
254,8,26/04/2004,05:05:45
8,254,26/04/2004,05:06:39
254,8,26/04/2004,05:08:59
1,255,26/04/2004,05:30:23
103,256,26/04/2004,05:57:18
143,32,26/04/2004,05:58:35
204,257,26/04/2004,06:09:00
52,48,26/04/2004,06:14:41
258,76,26/04/2004,06:17:35
168,95,26/04/2004,06:25:33
259,260,26/04/2004,06:29:40
261,256,26/04/2004,06:30:50
19,52,26/04/2004,06:31:45
204,81,26/04/2004,06:34:33
19,52,26/04/2004,06:34:45
259,256,26/04/2004,06:36:05
51,260,26/04/2004,06:38:38
260,51,26/04/2004,06:40:43
204,262,26/04/2004,06:40:47
19,52,26/04/2004,06:41:45
103,260,26/04/2004,06:42:03
263,254,26/04/2004,06:42:18
263,254,26/04/2004,06:45:11
204,51,26/04/2004,06:45:56
260,51,26/04/2004,06:49:24
204,51,26/04/2004,06:51:33
41,256,26/04/2004,06:54:24
204,51,26/04/2004,06:54:27
204,51,26/04/2004,06:54:43
36,254,26/04/2004,06:55:07
204,51,26/04/2004,06:55:19
36,222,26/04/2004,06:55:44
204,51,26/04/2004,06:57:07
204,51,26/04/2004,06:57:33
204,51,26/04/2004,07:01:03
204,51,26/04/2004,07:01:43
62,215,26/04/2004,07:02:16
204,51,26/04/2004,07:04:19
264,158,26/04/2004,07:05:29
6,122,26/04/2004,07:06:03
204,51,26/04/2004,07:11:37
36,254,26/04/2004,07:13:02
36,6,26/04/2004,07:13:46
41,265,26/04/2004,07:14:13
204,51,26/04/2004,07:14:17
204,51,26/04/2004,07:18:18
36,6,26/04/2004,07:23:22
36,254,26/04/2004,07:24:09
260,51,26/04/2004,07:24:19
204,51,26/04/2004,07:24:32
36,222,26/04/2004,07:25:50
96,6,26/04/2004,07:27:00
204,51,26/04/2004,07:27:17
96,6,26/04/2004,07:28:15
256,259,26/04/2004,07:28:51
204,48,26/04/2004,07:29:03
36,254,26/04/2004,07:29:12
36,6,26/04/2004,07:29:30
204,51,26/04/2004,07:29:33
96,6,26/04/2004,07:29:53
36,6,26/04/2004,07:31:16
96,6,26/04/2004,07:31:24
204,51,26/04/2004,07:32:56
96,6,26/04/2004,07:34:02
204,51,26/04/2004,07:34:02
36,6,26/04/2004,07:35:11
36,254,26/04/2004,07:35:39
36,254,26/04/2004,07:36:05
204,48,26/04/2004,07:36:32
96,6,26/04/2004,07:38:57
211,251,26/04/2004,07:39:30
204,266,26/04/2004,07:41:39
204,51,26/04/2004,07:42:07
267,260,26/04/2004,07:42:28
267,256,26/04/2004,07:42:52
260,51,26/04/2004,07:44:20
260,267,26/04/2004,07:44:30
12,260,26/04/2004,07:44:39
263,191,26/04/2004,07:45:29
12,101,26/04/2004,07:47:02
204,48,26/04/2004,07:48:33
204,51,26/04/2004,07:49:13
204,266,26/04/2004,07:49:39
12,175,26/04/2004,07:50:34
204,48,26/04/2004,07:51:02
204,51,26/04/2004,07:54:07
51,267,26/04/2004,07:55:31
260,51,26/04/2004,07:55:43
204,48,26/04/2004,07:56:15
260,51,26/04/2004,07:56:55
268,149,26/04/2004,07:57:56
267,51,26/04/2004,07:58:06
189,8,26/04/2004,08:02:55
63,127,26/04/2004,08:04:15
51,267,26/04/2004,08:06:20
204,48,26/04/2004,08:08:23
204,221,26/04/2004,08:10:19
127,63,26/04/2004,08:11:52
204,48,26/04/2004,08:12:06
212,6,26/04/2004,08:13:18
204,48,26/04/2004,08:14:58
204,48,26/04/2004,08:15:41
267,51,26/04/2004,08:18:34
140,6,26/04/2004,08:19:14
12,175,26/04/2004,08:19:44
103,267,26/04/2004,08:19:50
204,48,26/04/2004,08:19:59
69,254,26/04/2004,08:21:36
212,34,26/04/2004,08:24:37
212,48,26/04/2004,08:26:19
103,267,26/04/2004,08:32:25
176,269,26/04/2004,08:34:07
204,48,26/04/2004,08:36:30
103,166,26/04/2004,08:39:08
19,265,26/04/2004,08:39:52
95,168,26/04/2004,08:42:14
212,254,26/04/2004,08:48:05
212,48,26/04/2004,08:51:23
176,270,26/04/2004,08:53:34
176,267,26/04/2004,08:54:02
212,48,26/04/2004,08:56:58
69,271,26/04/2004,08:56:59
212,48,26/04/2004,09:00:15
69,271,26/04/2004,09:00:29
69,271,26/04/2004,09:04:49
69,271,26/04/2004,09:06:00
272,273,26/04/2004,09:06:53
69,271,26/04/2004,09:07:24
48,256,26/04/2004,09:07:32
69,271,26/04/2004,09:08:48
274,48,26/04/2004,09:12:48
69,271,26/04/2004,09:13:26
274,48,26/04/2004,09:17:42
144,260,26/04/2004,09:20:05
103,265,26/04/2004,09:20:29
212,48,26/04/2004,09:21:56
263,222,26/04/2004,09:23:37
198,256,26/04/2004,09:23:48
103,270,26/04/2004,09:25:31
176,256,26/04/2004,09:28:46
212,48,26/04/2004,09:29:33
263,239,26/04/2004,09:30:23
212,48,26/04/2004,09:35:37
135,105,26/04/2004,09:38:57
263,239,26/04/2004,09:42:27
103,228,26/04/2004,09:42:35
212,48,26/04/2004,09:44:58
103,228,26/04/2004,09:45:49
204,48,26/04/2004,09:46:30
101,271,26/04/2004,09:50:03
101,34,26/04/2004,09:53:58
275,20,26/04/2004,09:55:09
103,228,26/04/2004,09:55:38
276,8,26/04/2004,09:55:38
20,275,26/04/2004,09:56:16
20,275,26/04/2004,09:56:25
101,34,26/04/2004,09:56:32
263,277,26/04/2004,09:59:21
263,277,26/04/2004,10:00:44
140,6,26/04/2004,10:05:36
9,135,26/04/2004,10:06:47
140,278,26/04/2004,10:07:20
9,135,26/04/2004,10:14:17
34,101,26/04/2004,10:16:19
127,260,26/04/2004,10:18:21
9,135,26/04/2004,10:19:10
101,68,26/04/2004,10:21:15
260,127,26/04/2004,10:22:33
103,52,26/04/2004,10:24:17
199,279,26/04/2004,10:25:33
199,260,26/04/2004,10:28:22
260,199,26/04/2004,10:32:44
260,127,26/04/2004,10:33:04
41,101,26/04/2004,10:38:14
63,127,26/04/2004,10:39:39
19,52,26/04/2004,10:41:04
41,280,26/04/2004,10:41:42
271,101,26/04/2004,10:43:34
68,101,26/04/2004,10:43:45
176,101,26/04/2004,10:44:10
260,127,26/04/2004,10:46:00
281,254,26/04/2004,10:47:02
41,280,26/04/2004,10:53:18
41,280,26/04/2004,10:54:07
277,68,26/04/2004,10:56:21
282,34,26/04/2004,10:56:21
176,283,26/04/2004,10:57:16
176,283,26/04/2004,10:57:22
41,280,26/04/2004,10:57:54
176,283,26/04/2004,10:58:32
176,283,26/04/2004,10:58:47
41,280,26/04/2004,11:02:22
176,248,26/04/2004,11:06:01
176,284,26/04/2004,11:07:40
176,166,26/04/2004,11:09:04
220,271,26/04/2004,11:09:57
41,270,26/04/2004,11:10:49
12,101,26/04/2004,11:11:20
220,67,26/04/2004,11:11:43
9,135,26/04/2004,11:11:49
12,101,26/04/2004,11:13:06
67,256,26/04/2004,11:15:26
12,101,26/04/2004,11:16:19
36,285,26/04/2004,11:17:35
12,101,26/04/2004,11:20:53
220,67,26/04/2004,11:22:42
286,221,26/04/2004,11:23:12
36,285,26/04/2004,11:35:25
36,285,26/04/2004,11:36:04
101,32,26/04/2004,11:40:41
189,132,26/04/2004,12:00:40
220,221,26/04/2004,12:03:43
220,221,26/04/2004,12:09:28
221,3,26/04/2004,12:40:30
181,180,26/04/2004,12:42:57
181,177,26/04/2004,12:43:08
181,177,26/04/2004,12:43:21
181,260,26/04/2004,12:50:05
260,287,26/04/2004,13:01:39
236,239,26/04/2004,14:00:36
260,181,26/04/2004,15:40:08
51,288,26/04/2004,17:41:47
215,51,26/04/2004,18:13:32
1,255,26/04/2004,19:03:28
79,166,26/04/2004,19:05:11
79,256,26/04/2004,19:07:17
79,260,26/04/2004,19:08:37
204,68,26/04/2004,19:17:49
289,135,26/04/2004,19:18:05
204,79,26/04/2004,19:18:32
204,276,26/04/2004,19:19:37
204,221,26/04/2004,19:19:49
204,271,26/04/2004,19:19:57
3,221,26/04/2004,19:22:02
58,199,26/04/2004,19:26:31
44,290,26/04/2004,19:43:17
27,221,26/04/2004,20:10:22
291,292,26/04/2004,20:21:22
69,293,26/04/2004,20:21:42
69,104,26/04/2004,20:22:26
9,260,26/04/2004,20:36:08
114,124,26/04/2004,20:39:45
199,58,26/04/2004,21:01:24
63,290,26/04/2004,21:10:00
32,291,26/04/2004,21:20:57
36,236,26/04/2004,21:23:45
36,291,26/04/2004,21:25:35
51,294,26/04/2004,21:30:11
36,236,26/04/2004,22:02:44
105,135,26/04/2004,22:14:20
211,228,26/04/2004,22:42:33
291,32,26/04/2004,22:48:10
211,260,26/04/2004,22:49:56
204,68,26/04/2004,22:56:22
204,276,26/04/2004,22:58:07
204,79,26/04/2004,22:58:28
295,296,26/04/2004,23:00:14
204,48,26/04/2004,23:04:49
211,288,26/04/2004,23:06:32
211,284,26/04/2004,23:07:22
204,288,26/04/2004,23:07:48
204,284,26/04/2004,23:09:56
294,51,26/04/2004,23:15:20
263,277,26/04/2004,23:17:43
6,221,26/04/2004,23:18:34
44,129,26/04/2004,23:30:02
297,191,26/04/2004,23:35:44
70,124,26/04/2004,23:39:12
32,291,27/04/2004,00:01:31
51,294,27/04/2004,00:20:17
53,291,27/04/2004,00:24:04
204,298,27/04/2004,00:29:24
294,51,27/04/2004,00:31:16
9,32,27/04/2004,00:43:42
9,177,27/04/2004,00:44:35
220,221,27/04/2004,00:51:48
289,220,27/04/2004,00:59:08
211,265,27/04/2004,01:02:46
221,3,27/04/2004,01:20:17
221,6,27/04/2004,01:23:24
221,211,27/04/2004,01:32:11
27,221,27/04/2004,01:35:48
277,34,27/04/2004,01:37:35
263,277,27/04/2004,01:42:56
277,299,27/04/2004,01:49:02
277,299,27/04/2004,01:50:37
300,52,27/04/2004,01:52:12
212,67,27/04/2004,02:06:47
277,50,27/04/2004,02:14:48
204,221,27/04/2004,02:28:21
204,181,27/04/2004,02:29:46
211,221,27/04/2004,02:34:11
140,124,27/04/2004,02:37:16
6,221,27/04/2004,02:38:13
184,32,27/04/2004,02:40:12
193,233,27/04/2004,02:40:13
32,184,27/04/2004,02:40:41
32,184,27/04/2004,02:42:43
32,184,27/04/2004,02:44:24
301,63,27/04/2004,02:45:17
32,184,27/04/2004,02:46:45
193,149,27/04/2004,02:48:52
289,8,27/04/2004,02:51:04
9,299,27/04/2004,02:55:44
140,124,27/04/2004,02:56:15
6,88,27/04/2004,02:57:38
302,138,27/04/2004,02:59:05
204,68,27/04/2004,03:00:56
288,51,27/04/2004,03:16:51
288,211,27/04/2004,03:17:45
228,211,27/04/2004,03:21:44
260,51,27/04/2004,03:21:56
260,199,27/04/2004,03:22:19
260,79,27/04/2004,03:22:43
260,211,27/04/2004,03:23:23
260,181,27/04/2004,03:25:03
63,301,27/04/2004,03:26:33
303,294,27/04/2004,03:34:38
204,68,27/04/2004,03:37:16
155,3,27/04/2004,03:47:56
205,304,27/04/2004,03:48:15
155,8,27/04/2004,03:56:27
277,252,27/04/2004,04:05:31
204,68,27/04/2004,04:06:16
212,211,27/04/2004,04:07:18
204,68,27/04/2004,04:12:16
204,68,27/04/2004,04:16:56
204,68,27/04/2004,04:19:23
288,50,27/04/2004,04:20:46
204,68,27/04/2004,04:21:42
101,32,27/04/2004,04:22:59
204,68,27/04/2004,04:27:41
143,67,27/04/2004,04:33:45
212,228,27/04/2004,04:41:11
212,228,27/04/2004,04:43:47
228,121,27/04/2004,04:50:09
67,164,27/04/2004,04:52:38
67,132,27/04/2004,04:54:06
228,61,27/04/2004,04:56:16
228,304,27/04/2004,04:59:12
305,306,27/04/2004,05:00:13
239,236,27/04/2004,05:02:12
114,124,27/04/2004,05:04:07
51,294,27/04/2004,05:09:48
67,172,27/04/2004,05:12:06
51,288,27/04/2004,05:13:15
277,172,27/04/2004,05:15:28
288,51,27/04/2004,05:16:35
209,299,27/04/2004,05:17:32
67,175,27/04/2004,05:24:18
3,221,27/04/2004,05:28:09
3,155,27/04/2004,05:35:42
307,6,27/04/2004,05:36:19
307,6,27/04/2004,05:37:36
307,51,27/04/2004,05:40:03
6,299,27/04/2004,05:40:55
307,6,27/04/2004,05:41:36
307,6,27/04/2004,05:43:54
277,51,27/04/2004,05:44:05
307,6,27/04/2004,05:47:12
277,79,27/04/2004,05:47:36
277,51,27/04/2004,05:48:10
281,308,27/04/2004,05:51:53
307,6,27/04/2004,05:52:30
277,51,27/04/2004,05:53:25
193,302,27/04/2004,05:55:02
307,6,27/04/2004,05:56:36
302,193,27/04/2004,05:57:25
307,67,27/04/2004,06:01:08
281,302,27/04/2004,06:01:10
193,302,27/04/2004,06:03:04
307,6,27/04/2004,06:03:22
60,308,27/04/2004,06:04:44
60,308,27/04/2004,06:04:50
60,308,27/04/2004,06:04:53
60,308,27/04/2004,06:04:56
60,308,27/04/2004,06:04:59
309,175,27/04/2004,06:05:28
310,72,27/04/2004,06:09:18
143,67,27/04/2004,06:09:24
308,60,27/04/2004,06:10:22
212,209,27/04/2004,06:10:29
302,193,27/04/2004,06:11:29
307,67,27/04/2004,06:13:12
189,302,27/04/2004,06:15:06
193,302,27/04/2004,06:15:30
212,34,27/04/2004,06:16:42
277,184,27/04/2004,06:17:05
281,302,27/04/2004,06:17:59
302,193,27/04/2004,06:18:38
189,302,27/04/2004,06:19:29
193,302,27/04/2004,06:21:18
212,34,27/04/2004,06:25:34
277,184,27/04/2004,06:28:17
277,184,27/04/2004,06:31:20
302,193,27/04/2004,06:33:52
277,184,27/04/2004,06:36:12
9,177,27/04/2004,06:38:44
277,184,27/04/2004,06:40:20
9,299,27/04/2004,06:41:30
277,184,27/04/2004,06:44:43
121,228,27/04/2004,06:46:34
193,302,27/04/2004,06:49:07
308,60,27/04/2004,06:50:16
36,211,27/04/2004,06:52:10
302,193,27/04/2004,06:52:12
303,212,27/04/2004,06:55:43
36,155,27/04/2004,06:56:31
193,302,27/04/2004,06:56:43
193,311,27/04/2004,06:58:01
36,34,27/04/2004,07:00:21
194,296,27/04/2004,07:00:31
211,128,27/04/2004,07:03:16
36,211,27/04/2004,07:03:32
296,63,27/04/2004,07:08:28
302,193,27/04/2004,07:11:49
194,312,27/04/2004,07:12:51
281,302,27/04/2004,07:13:44
193,302,27/04/2004,07:15:17
9,8,27/04/2004,07:16:21
128,51,27/04/2004,07:16:27
194,132,27/04/2004,07:18:01
